id,station,date,precip,tobs,latitude,longitude,elevation,name,country,state
4710,USC00513117,42219,0.02,81,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4711,USC00513117,42220,0.0,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4712,USC00513117,42221,0.02,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4713,USC00513117,42222,0.27,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4714,USC00513117,42223,0.3,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4715,USC00513117,42224,0.27,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4716,USC00513117,42226,0.01,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4717,USC00513117,42227,0.02,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4718,USC00513117,42228,0.09,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4719,USC00513117,42229,0.19,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4720,USC00513117,42230,0.21,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4721,USC00513117,42231,0.02,83,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4722,USC00513117,42233,0.51,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4723,USC00513117,42234,0.24,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4724,USC00513117,42235,0.02,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4725,USC00513117,42236,0.08,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4726,USC00513117,42237,0.05,83,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4727,USC00513117,42238,0.65,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4728,USC00513117,42239,0.33,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4729,USC00513117,42240,0.23,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4730,USC00513117,42241,0.52,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4731,USC00513117,42242,44621,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4732,USC00513117,42243,0.0,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4733,USC00513117,42244,0.0,85,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4734,USC00513117,42245,0.25,81,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4735,USC00513117,42246,0.0,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4736,USC00513117,42248,0.32,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4737,USC00513117,42249,0.28,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4738,USC00513117,42250,20090,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4739,USC00513117,42251,0.0,83,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4740,USC00513117,42252,0.0,82,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4741,USC00513117,42253,0.71,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4742,USC00513117,42254,0.19,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4743,USC00513117,42256,0.0,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4744,USC00513117,42257,0.06,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4745,USC00513117,42258,0.09,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4746,USC00513117,42259,44744,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4747,USC00513117,42260,0.16,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4748,USC00513117,42261,0.63,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4749,USC00513117,42262,0.56,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4750,USC00513117,42263,0.06,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4751,USC00513117,42264,0.06,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4752,USC00513117,42265,0.08,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4753,USC00513117,42266,0.0,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4754,USC00513117,42267,0.07,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4755,USC00513117,42268,0.07,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4756,USC00513117,42269,0.32,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4757,USC00513117,42270,0.3,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4758,USC00513117,42271,0.01,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4759,USC00513117,42272,0.0,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4760,USC00513117,42273,0.36,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4761,USC00513117,42274,0.18,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4762,USC00513117,42275,0.17,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4763,USC00513117,42276,0.07,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4764,USC00513117,42277,0.17,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4765,USC00513117,42278,0.0,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4766,USC00513117,42279,0.02,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4767,USC00513117,42280,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4768,USC00513117,42281,0.0,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4769,USC00513117,42282,0.4,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4770,USC00513117,42283,0.22,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4771,USC00513117,42284,0.22,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4772,USC00513117,42285,0.05,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4773,USC00513117,42286,0.03,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4774,USC00513117,42287,0.11,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4775,USC00513117,42288,0.09,81,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4776,USC00513117,42289,1.0,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4777,USC00513117,42290,44743,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4778,USC00513117,42291,44197,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4779,USC00513117,42292,0.81,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4780,USC00513117,42293,0.73,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4781,USC00513117,42294,0.1,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4782,USC00513117,42295,0.03,81,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4783,USC00513117,42296,0.18,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4784,USC00513117,42297,0.2,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4785,USC00513117,42298,0.02,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4786,USC00513117,42299,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4787,USC00513117,42300,0.03,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4788,USC00513117,42301,0.0,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4789,USC00513117,42302,0.03,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4790,USC00513117,42303,0.04,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4791,USC00513117,42304,0.06,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4792,USC00513117,42305,0.27,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4793,USC00513117,42306,0.02,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4794,USC00513117,42307,0.02,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4795,USC00513117,42308,0.22,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4796,USC00513117,42309,0.33,81,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4797,USC00513117,42310,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4798,USC00513117,42311,0.0,82,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4799,USC00513117,42312,0.03,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4800,USC00513117,42313,0.12,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4801,USC00513117,42314,0.12,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4802,USC00513117,42315,0.12,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4803,USC00513117,42316,0.3,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4804,USC00513117,42317,0.11,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4805,USC00513117,42318,0.06,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4806,USC00513117,42319,0.0,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4807,USC00513117,42320,0.3,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4808,USC00513117,42321,0.1,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4809,USC00513117,42322,0.53,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4810,USC00513117,42323,0.08,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4811,USC00513117,42324,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4812,USC00513117,42325,0.1,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4813,USC00513117,42326,0.1,81,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4814,USC00513117,42327,0.18,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4815,USC00513117,42328,0.68,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4816,USC00513117,42329,22282,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4817,USC00513117,42330,0.8,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4818,USC00513117,42331,0.48,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4819,USC00513117,42332,44743,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4820,USC00513117,42333,0.11,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4821,USC00513117,42334,0.36,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4822,USC00513117,42335,0.91,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4823,USC00513117,42336,0.07,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4824,USC00513117,42337,0.02,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4825,USC00513117,42338,0.03,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4826,USC00513117,42340,0.03,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4827,USC00513117,42341,0.08,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4828,USC00513117,42342,0.01,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4829,USC00513117,42343,0.28,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4830,USC00513117,42344,0.52,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4831,USC00513117,42345,0.0,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4832,USC00513117,42346,0.08,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4833,USC00513117,42347,0.1,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4834,USC00513117,42348,0.08,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4835,USC00513117,42349,0.0,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4836,USC00513117,42350,0.62,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4837,USC00513117,42351,0.0,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4838,USC00513117,42352,0.69,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4839,USC00513117,42353,0.24,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4840,USC00513117,42354,0.08,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4841,USC00513117,42355,0.13,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4842,USC00513117,42356,0.28,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4843,USC00513117,42357,0.36,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4844,USC00513117,42358,0.2,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4845,USC00513117,42359,0.03,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4846,USC00513117,42360,0.01,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4847,USC00513117,42361,0.11,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4848,USC00513117,42362,0.0,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4849,USC00513117,42363,0.52,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4850,USC00513117,42364,0.19,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4851,USC00513117,42365,0.25,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4852,USC00513117,42366,0.4,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4853,USC00513117,42367,0.11,67,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4854,USC00513117,42368,0.03,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4855,USC00513117,42369,0.06,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4856,USC00513117,42370,0.02,63,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4857,USC00513117,42371,0.01,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4858,USC00513117,42372,0.0,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4859,USC00513117,42373,0.0,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4860,USC00513117,42374,0.19,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4861,USC00513117,42375,0.3,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4862,USC00513117,42376,0.03,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4863,USC00513117,42377,0.01,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4864,USC00513117,42378,0.0,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4865,USC00513117,42379,0.01,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4866,USC00513117,42380,0.01,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4867,USC00513117,42381,0.03,66,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4868,USC00513117,42382,0.0,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4869,USC00513117,42383,0.0,66,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4870,USC00513117,42384,0.0,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4871,USC00513117,42385,0.03,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4872,USC00513117,42386,0.02,67,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4873,USC00513117,42387,0.0,67,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4874,USC00513117,42388,0.0,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4875,USC00513117,42389,0.02,67,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4876,USC00513117,42390,0.27,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4877,USC00513117,42391,0.01,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4878,USC00513117,42392,0.0,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4879,USC00513117,42393,0.0,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4880,USC00513117,42394,0.13,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4881,USC00513117,42395,0.16,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4882,USC00513117,42396,0.0,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4883,USC00513117,42397,0.0,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4884,USC00513117,42398,0.0,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4885,USC00513117,42399,0.0,67,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4886,USC00513117,42400,0.0,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4887,USC00513117,42401,0.0,78,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4888,USC00513117,42402,0.41,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4889,USC00513117,42403,0.25,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4890,USC00513117,42404,0.0,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4891,USC00513117,42405,0.0,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4892,USC00513117,42406,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4893,USC00513117,42407,0.16,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4894,USC00513117,42408,0.0,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4895,USC00513117,42409,0.0,66,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4896,USC00513117,42410,0.0,63,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4897,USC00513117,42411,0.0,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4898,USC00513117,42412,0.07,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4899,USC00513117,42413,0.02,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4900,USC00513117,42414,0.0,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4901,USC00513117,42415,0.0,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4902,USC00513117,42416,0.05,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4903,USC00513117,42417,0.1,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4904,USC00513117,42418,0.02,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4905,USC00513117,42419,0.11,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4906,USC00513117,42420,0.07,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4907,USC00513117,42421,0.09,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4908,USC00513117,42422,0.05,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4909,USC00513117,42423,0.0,65,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4910,USC00513117,42424,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4911,USC00513117,42425,0.0,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4912,USC00513117,42426,0.38,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4913,USC00513117,42427,0.08,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4914,USC00513117,42428,0.0,80,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4915,USC00513117,42429,0.0,79,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4916,USC00513117,42430,0.0,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4917,USC00513117,42431,0.0,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4918,USC00513117,42432,0.0,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4919,USC00513117,42433,0.0,67,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4920,USC00513117,42434,0.0,66,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4921,USC00513117,42435,0.0,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4922,USC00513117,42436,0.0,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4923,USC00513117,42437,0.02,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4924,USC00513117,42438,0.15,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4925,USC00513117,42439,0.0,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4926,USC00513117,42440,0.06,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4927,USC00513117,42441,0.0,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4928,USC00513117,42442,0.0,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4929,USC00513117,42443,0.0,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4930,USC00513117,42444,0.3,66,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4931,USC00513117,42445,0.41,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4932,USC00513117,42446,0.02,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4933,USC00513117,42447,0.03,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4934,USC00513117,42448,0.02,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4935,USC00513117,42449,0.0,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4936,USC00513117,42450,0.06,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4937,USC00513117,42451,0.0,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4938,USC00513117,42452,28491,66,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4939,USC00513117,42453,0.02,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4940,USC00513117,42454,44805,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4941,USC00513117,42455,0.87,67,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4942,USC00513117,42456,0.01,67,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4943,USC00513117,42457,0.0,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4944,USC00513117,42458,0.01,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4945,USC00513117,42459,0.02,66,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4946,USC00513117,42460,0.0,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4947,USC00513117,42461,0.0,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4948,USC00513117,42462,0.02,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4949,USC00513117,42463,0.0,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4950,USC00513117,42464,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4951,USC00513117,42465,0.2,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4952,USC00513117,42466,0.1,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4953,USC00513117,42467,0.12,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4954,USC00513117,42468,0.02,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4955,USC00513117,42469,0.66,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4956,USC00513117,42470,0.02,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4957,USC00513117,42471,0.08,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4958,USC00513117,42472,0.02,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4959,USC00513117,42473,0.05,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4960,USC00513117,42474,0.06,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4961,USC00513117,42475,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4962,USC00513117,42476,0.04,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4963,USC00513117,42477,0.17,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4964,USC00513117,42478,0.4,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4965,USC00513117,42479,0.02,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4966,USC00513117,42480,0.0,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4967,USC00513117,42481,0.01,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4968,USC00513117,42482,0.0,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4969,USC00513117,42483,0.21,71,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4970,USC00513117,42484,0.11,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4971,USC00513117,42485,0.06,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4972,USC00513117,42486,0.01,76,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4973,USC00513117,42487,0.05,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4974,USC00513117,42488,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4975,USC00513117,42489,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4976,USC00513117,42490,0.0,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4977,USC00513117,42491,0.04,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4978,USC00513117,42492,0.0,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4979,USC00513117,42493,0.02,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4980,USC00513117,42494,0.12,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4981,USC00513117,42495,0.6,77,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4982,USC00513117,42496,0.22,70,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4983,USC00513117,42497,19360,69,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4984,USC00513117,42498,0.8,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4985,USC00513117,42499,0.1,73,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4986,USC00513117,42500,0.15,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4987,USC00513117,42501,0.02,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4988,USC00513117,42502,0.0,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4989,USC00513117,42503,0.0,68,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4990,USC00513117,42504,0.18,72,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4991,USC00513117,42505,0.02,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4992,USC00513117,42506,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4993,USC00513117,42507,0.03,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4994,USC00513117,42508,0.05,74,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4995,USC00513117,42509,0.05,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4996,USC00513117,42510,0.15,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4997,USC00513117,42511,0.08,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4998,USC00513117,42512,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
4999,USC00513117,42513,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
5000,USC00513117,42514,0.0,75,21.4234,-157.8015,44726,KANEOHE 838.1,US,HI
